candle_begin_time,open,high,low,close,volume
2021-07-07 20:38:00,2.7605,2.7605,2.7605,2.7605,0.1
2021-07-07 20:41:00,2.77,2.77,2.77,2.77,213.0
2021-07-07 20:42:00,2.77,2.77,2.77,2.77,43.15451341
2021-07-07 20:43:00,2.77,2.77,2.77,2.77,533.86926721
2021-07-07 20:47:00,2.7771,2.7771,2.7771,2.7771,100.0
2021-07-07 20:48:00,2.7875,2.7876,2.77,2.772,726.76826828
2021-07-07 20:49:00,2.772,2.772,2.7716,2.7716,58.576540159999986
2021-07-07 20:51:00,2.7718,2.7718,2.7699,2.77,301.25067388
2021-07-07 20:52:00,2.772,2.772,2.77,2.7719,718.6485231000001
2021-07-07 20:53:00,2.766,2.772,2.7605,2.772,1783.35908882
2021-07-07 20:55:00,2.7709,2.7709,2.77,2.77,15.85281573
2021-07-07 20:56:00,2.7699,2.7709,2.7606,2.7606,43.50329639
2021-07-07 20:57:00,2.7605,2.7701,2.7605,2.7699,4874.97367057
2021-07-07 20:58:00,2.7701,2.7701,2.7692,2.7701,274.11028196
2021-07-07 20:59:00,2.77,2.7701,2.7694,2.7694,258.15877457000005
2021-07-07 21:00:00,2.7651,2.7701,2.7651,2.7651,152.3824922
2021-07-07 21:01:00,2.77,2.7701,2.77,2.7701,328.501747
2021-07-07 21:02:00,2.7701,2.7701,2.7701,2.7701,57.383580880000004
2021-07-07 21:03:00,2.77,2.77,2.7651,2.7698,62.66981951999999
2021-07-07 21:04:00,2.7655,2.7655,2.7655,2.7655,10.0
2021-07-07 21:05:00,2.7656,2.7699,2.7656,2.7699,65.0
2021-07-07 21:07:00,2.7656,2.7656,2.7656,2.7656,5.0741837
2021-07-07 21:08:00,2.7698,2.7698,2.7655,2.7655,7.177142610000001
2021-07-07 21:11:00,2.765,2.765,2.76,2.76,145.13770455
2021-07-07 21:12:00,2.76,2.76,2.7596,2.7596,357.3587119400001
2021-07-07 21:13:00,2.7527,2.765,2.7527,2.753,331.73345750999994
2021-07-07 21:14:00,2.7639,2.7649,2.7541,2.7541,31.13105426
2021-07-07 21:15:00,2.7541,2.765,2.7523,2.7524,91.14279271000002
2021-07-07 21:16:00,2.76,2.76,2.76,2.76,10.0
2021-07-07 21:17:00,2.759,2.76,2.759,2.76,270.05714338999996
2021-07-07 21:18:00,2.7341,2.7524,2.7341,2.74,1755.31162387
2021-07-07 21:19:00,2.75,2.7598,2.75,2.7598,13.77932526
2021-07-07 21:20:00,2.7499,2.75,2.7497,2.75,888.80194158
2021-07-07 21:21:00,2.75,2.76,2.7499,2.75,49.70849029000001
2021-07-07 21:22:00,2.76,2.76,2.76,2.76,8.749371
2021-07-07 21:23:00,2.7521,2.76,2.7341,2.76,208.859455
2021-07-07 21:24:00,2.7599,2.7599,2.7595,2.7595,10.26874927
2021-07-07 21:25:00,2.7599,2.7599,2.7594,2.7599,460.95
2021-07-07 21:26:00,2.7479,2.7479,2.7479,2.7479,9.2532231
2021-07-07 21:27:00,2.7343,2.745,2.7316,2.7353,577.6622345600001
2021-07-07 21:28:00,2.7317,2.7317,2.7316,2.7316,27.066458580000003
2021-07-07 21:29:00,2.7317,2.76,2.7304,2.7445,965.3748864500001
2021-07-07 21:30:00,2.7589,2.7589,2.7319999999999998,2.7319999999999998,50.888875999999996
2021-07-07 21:31:00,2.77,2.7778,2.735,2.75,11216.2758779
2021-07-07 21:32:00,2.75,2.75,2.75,2.75,159.82910362
2021-07-07 21:33:00,2.75,2.75,2.7110000000000003,2.7408,2152.7740172900008
2021-07-07 21:34:00,2.7499,2.75,2.7499,2.75,55.1299
2021-07-07 21:35:00,2.75,2.75,2.73,2.73,2710.53100655
2021-07-07 21:36:00,2.73,2.73,2.7144,2.7144,179.34314296000002
2021-07-07 21:37:00,2.7299,2.7299,2.7299,2.7299,19.39026343
2021-07-07 21:38:00,2.73,2.73,2.7299,2.7299,375.00601164
2021-07-07 21:39:00,2.73,2.73,2.73,2.73,7.13142306
2021-07-07 21:40:00,2.73,2.73,2.7262,2.7262,79.64491835000001
2021-07-07 21:41:00,2.73,2.73,2.7289999999999996,2.7289999999999996,83.75933234
2021-07-07 21:42:00,2.7288,2.7288,2.7288,2.7288,14.372628
2021-07-07 21:43:00,2.7289999999999996,2.7289999999999996,2.7289999999999996,2.7289999999999996,915.0761355900001
2021-07-07 21:44:00,2.7289999999999996,2.7289999999999996,2.7289999999999996,2.7289999999999996,99.80527071
2021-07-07 21:45:00,2.73,2.73,2.73,2.73,110.58975164
2021-07-07 21:46:00,2.7161,2.73,2.715,2.73,1235.75954225
2021-07-07 21:47:00,2.7172,2.7289999999999996,2.7172,2.7289999999999996,536.04755323
2021-07-07 21:48:00,2.7289999999999996,2.7289999999999996,2.7185,2.7289999999999996,666.5906549900001
2021-07-07 21:49:00,2.7289999999999996,2.7289999999999996,2.7125,2.7289999999999996,234.46033968
2021-07-07 21:50:00,2.7289999999999996,2.7289999999999996,2.7289999999999996,2.7289999999999996,28.21861543
2021-07-07 21:51:00,2.7289999999999996,2.7401,2.7289999999999996,2.7401,1425.8276733100001
2021-07-07 21:52:00,2.7401,2.7463,2.74,2.7401,2632.2534996800005
2021-07-07 21:53:00,2.74,2.74,2.74,2.74,139.486274
2021-07-07 21:54:00,2.74,2.741,2.74,2.741,201.61770119000002
2021-07-07 21:55:00,2.7499,2.7499,2.7499,2.7499,504.99999999999983
2021-07-07 21:56:00,2.7492,2.7492,2.7492,2.7492,5.0
2021-07-07 21:57:00,2.741,2.7578,2.741,2.7578,906.8504251999999
2021-07-07 21:58:00,2.741,2.741,2.74,2.74,3214.2667222200002
2021-07-07 21:59:00,2.74,2.74,2.74,2.74,4090.6134228
2021-07-07 22:00:00,2.7397,2.7397,2.7391,2.7391,8.844689
2021-07-07 22:02:00,2.7207,2.7207,2.7126,2.7126,90.79315025000001
2021-07-07 22:03:00,2.7214,2.739,2.7214,2.7388,2386.7853525099995
2021-07-07 22:04:00,2.7379,2.738,2.7245,2.7245,177.98603822
2021-07-07 22:05:00,2.7126,2.7281,2.7126,2.727,839.1673015
2021-07-07 22:06:00,2.7359,2.7378,2.719,2.7353,85.38449019
2021-07-07 22:07:00,2.7351,2.7377,2.7351,2.7377,33.17620957
2021-07-07 22:09:00,2.7364,2.7364,2.73,2.73,207.84813918
2021-07-07 22:10:00,2.73,2.73,2.7258,2.7259,16.82207351
2021-07-07 22:11:00,2.7195,2.7195,2.7131,2.7131,23.0
2021-07-07 22:12:00,2.7131,2.72,2.7110000000000003,2.7192,2310.49086593
2021-07-07 22:13:00,2.7166,2.72,2.7116,2.72,770.5714891
2021-07-07 22:14:00,2.7289999999999996,2.7299,2.7208,2.721,384.83615659
2021-07-07 22:15:00,2.7211,2.7276,2.7110000000000003,2.7272,5582.304870360002
2021-07-07 22:16:00,2.7272,2.7293,2.727,2.7293,517.3135443500001
2021-07-07 22:17:00,2.7271,2.7292,2.727,2.727,149.29847633
2021-07-07 22:18:00,2.7289,2.7289,2.7278,2.7278,807.03556911
2021-07-07 22:19:00,2.7278,2.7298,2.7278,2.7298,1567.67305168
2021-07-07 22:20:00,2.7283,2.7286,2.7283,2.7286,30.06958707
2021-07-07 22:21:00,2.7285,2.7298,2.7110000000000003,2.7110000000000003,2518.67529888
2021-07-07 22:22:00,2.7119999999999997,2.7125,2.7112,2.7125,1231.5638382699992
2021-07-07 22:23:00,2.7207,2.7207,2.7110000000000003,2.7193,937.9409531700001
2021-07-07 22:24:00,2.7189,2.7209,2.7179,2.7179,70.83184451
2021-07-07 22:25:00,2.7110000000000003,2.7110000000000003,2.7110000000000003,2.7110000000000003,1366.7249893399999
2021-07-07 22:26:00,2.7110000000000003,2.7110000000000003,2.7001,2.7027,783.8889501200002
2021-07-07 22:27:00,2.7025,2.7094,2.6910000000000003,2.6910000000000003,3703.682052269999
2021-07-07 22:28:00,2.6910000000000003,2.7039999999999997,2.6910000000000003,2.7034,1648.14758942
2021-07-07 22:29:00,2.7039,2.7039,2.6913,2.6913,787.4631006900001
2021-07-07 22:30:00,2.6919,2.7012,2.6915,2.701,151.52983207000005
2021-07-07 22:31:00,2.6919999999999997,2.6921,2.6919999999999997,2.6921,765.26069906
2021-07-07 22:32:00,2.6910000000000003,2.7097,2.6910000000000003,2.7097,113.88210916000001
2021-07-07 22:34:00,2.7099,2.719,2.7045,2.7119999999999997,555.0962076999999
2021-07-07 22:36:00,2.7052,2.71,2.7052,2.7099,87.27906352999999
2021-07-07 22:37:00,2.71,2.7193,2.71,2.7189,138.69612733
2021-07-07 22:38:00,2.7185,2.7185,2.7168,2.7168,819.0349999999999
2021-07-07 22:41:00,2.7051,2.7051,2.695,2.6951,206.90916854000002
2021-07-07 22:43:00,2.6951,2.6951,2.6910000000000003,2.6910000000000003,263.10403099999996
2021-07-07 22:44:00,2.6910000000000003,2.6910000000000003,2.6910000000000003,2.6910000000000003,100.0
2021-07-07 22:47:00,2.6910000000000003,2.6910000000000003,2.6910000000000003,2.6910000000000003,117.195231
2021-07-07 22:48:00,2.6910000000000003,2.6910000000000003,2.6753,2.6868,18610.0887944
2021-07-07 22:49:00,2.6910000000000003,2.6910000000000003,2.6219,2.6910000000000003,12431.727297229998
2021-07-07 22:50:00,2.6910000000000003,2.6910000000000003,2.6909,2.6910000000000003,1924.7611453000002
2021-07-07 22:51:00,2.6910000000000003,2.6910000000000003,2.6818,2.6910000000000003,3302.70277788
2021-07-07 22:52:00,2.6908,2.6908,2.648,2.6485,14.33600282
2021-07-07 22:53:00,2.6511,2.6511,2.6510000000000002,2.6510000000000002,80.5412
2021-07-07 22:54:00,2.6910000000000003,2.6910000000000003,2.6101,2.6578,5833.210925480001
2021-07-07 22:55:00,2.6592,2.6866,2.6592,2.6596,8.571857969999998
2021-07-07 22:56:00,2.6659,2.6659,2.615,2.6163,3225.1987228899998
2021-07-07 22:57:00,2.6166,2.66,2.6166,2.63,10090.583234089998
2021-07-07 22:58:00,2.63,2.63,2.63,2.63,1014.2339449000001
2021-07-07 22:59:00,2.63,2.63,2.63,2.63,7283.10901713
2021-07-07 23:00:00,2.63,2.63,2.63,2.63,2988.4771029899994
2021-07-07 23:01:00,2.63,2.63,2.63,2.63,5701.994955069999
2021-07-07 23:02:00,2.63,2.63,2.63,2.63,29946.70204568999
2021-07-07 23:03:00,2.63,2.63,2.6276,2.63,10991.587471280001
2021-07-07 23:04:00,2.63,2.63,2.6281,2.63,4663.405224219997
2021-07-07 23:05:00,2.63,2.63,2.63,2.63,3214.539947249999
2021-07-07 23:06:00,2.63,2.63,2.63,2.63,40383.097675900026
2021-07-07 23:07:00,2.63,2.63,2.63,2.63,4.44823461
2021-07-07 23:08:00,2.63,2.63,2.6222,2.63,1049.2067001799996
2021-07-07 23:09:00,2.63,2.63,2.6289999999999996,2.63,1514.42764738
2021-07-07 23:10:00,2.63,2.63,2.6291,2.63,5184.2372916099985
2021-07-07 23:11:00,2.63,2.63,2.6299,2.63,25719.210444800006
2021-07-07 23:12:00,2.63,2.66,2.6,2.6302,24520.031207930002
2021-07-07 23:13:00,2.6291,2.6594,2.6,2.6401,10319.39143
2021-07-07 23:14:00,2.65,2.67,2.6489999999999996,2.66,29499.054016200003
2021-07-07 23:15:00,2.67,2.6717,2.66,2.6717,65339.39967348
2021-07-07 23:16:00,2.6660000000000004,2.6660000000000004,2.6510000000000002,2.6660000000000004,22401.813827039998
2021-07-07 23:17:00,2.6660000000000004,2.6660000000000004,2.6660000000000004,2.6660000000000004,1167.33697
2021-07-07 23:18:00,2.6660000000000004,2.6660000000000004,2.6660000000000004,2.6660000000000004,830.218603
2021-07-07 23:19:00,2.6603,2.6717,2.6603,2.6717,1626.900494
2021-07-07 23:20:00,2.6859,2.6859,2.6727,2.6727,115.71743192
2021-07-07 23:21:00,2.6842,2.6860000000000004,2.6842,2.6842,63.536821
2021-07-07 23:22:00,2.6858,2.6860000000000004,2.676,2.676,227.34731699999998
2021-07-07 23:23:00,2.6768,2.69,2.6768,2.6863,957.1054233800003
2021-07-07 23:24:00,2.69,2.69,2.6860000000000004,2.69,1142.4362339000002
2021-07-07 23:25:00,2.6863,2.69,2.6767,2.6863,105.81785758000001
2021-07-07 23:26:00,2.69,2.69,2.69,2.69,10.0
2021-07-07 23:27:00,2.69,2.6910000000000003,2.69,2.6910000000000003,1286.5980769200005
2021-07-07 23:28:00,2.6999,2.6999,2.6910000000000003,2.6999,6585.0
2021-07-07 23:29:00,2.6999,2.6999,2.6999,2.6999,5175.792854089999
2021-07-07 23:30:00,2.6999,2.6999,2.6999,2.6999,2260.3169323
2021-07-07 23:31:00,2.6999,2.6999,2.69,2.69,8425.93321417
2021-07-07 23:32:00,2.69,2.6999,2.69,2.69,2139.4138475299997
2021-07-07 23:33:00,2.6999,2.6999,2.6912,2.6999,19852.39628635
2021-07-07 23:34:00,2.6999,2.6999,2.6999,2.6999,518.08881511
2021-07-07 23:35:00,2.6999,2.6999,2.6999,2.6999,1108.2031287300001
2021-07-07 23:36:00,2.6999,2.6999,2.6999,2.6999,510.9339774299999
2021-07-07 23:37:00,2.6999,2.6999,2.6894,2.6999,4678.1642995
2021-07-07 23:38:00,2.6999,2.6999,2.6999,2.6999,2084.85597094
2021-07-07 23:39:00,2.6999,2.6999,2.6999,2.6999,1128.0611479
2021-07-07 23:40:00,2.6998,2.6998,2.6113,2.6995,14893.515316640001
2021-07-07 23:41:00,2.6996,2.6996,2.6876,2.698,1901.2497759200003
2021-07-07 23:42:00,2.698,2.698,2.6894,2.6964,2387.7187549000005
2021-07-07 23:43:00,2.697,2.697,2.6905,2.694,5869.62608446
2021-07-07 23:44:00,2.6899,2.69,2.6899,2.6899,1651.1608459699999
2021-07-07 23:45:00,2.6877,2.6877,2.68,2.68,320.08509509
2021-07-07 23:46:00,2.6877,2.694,2.68,2.694,2876.21507826
2021-07-07 23:47:00,2.694,2.6948,2.6811,2.694,2639.56372837
2021-07-07 23:48:00,2.694,2.694,2.69,2.69,1219.2874228799997
2021-07-07 23:49:00,2.69,2.6948,2.66,2.66,14014.477574470002
2021-07-07 23:50:00,2.66,2.66,2.65,2.659,36920.16476978
2021-07-07 23:51:00,2.65,2.66,2.65,2.66,12357.662220339997
2021-07-07 23:52:00,2.66,2.66,2.6237,2.6555,1491.8385165599998
2021-07-07 23:53:00,2.6555,2.66,2.6275,2.6568,4919.387315400006
2021-07-07 23:54:00,2.6569,2.66,2.6202,2.6306,3123.064284820006
2021-07-07 23:55:00,2.6306,2.66,2.6306,2.66,2781.9961346
2021-07-07 23:56:00,2.66,2.66,2.66,2.66,1706.9193822
2021-07-07 23:57:00,2.6599,2.66,2.64,2.6598,2936.4410067399995
2021-07-07 23:58:00,2.6598,2.6598,2.647,2.647,804.57623487
2021-07-07 23:59:00,2.6594,2.6598,2.6594,2.6598,60.042774730000005
